tempmax,temp,humidity,precip,precipprob,precipcover,snowdepth,windspeed,cloudcover,Class
29.7,23.1,52.0,0.0,0.0,0.0,0.0,8.6,0.0,0
30.0,25.7,88.6,25.9,100.0,87.5,0.0,13.0,81.1,1
28.2,21.4,26.6,0.0,0.0,0.0,0.0,10.8,3.5,0
33.1,26.1,52.3,0.0,0.0,0.0,0.0,10.4,32.3,0
26.1,19.4,44.0,0.0,0.0,0.0,0.0,7.6,59.1,0
26.8,19.4,36.1,0.0,0.0,0.0,0.0,11.2,35.7,0
29.1,23.0,57.6,0.0,0.0,0.0,0.0,18.4,15.8,0
26.587626661571246,22.37525332314249,76.36794644756354,24.411146218269582,100.0,29.17,0.0,30.03205355243645,49.5476805961643,1
28.2,23.3,50.8,0.0,4.8,0.0,0.0,10.8,23.5,0
30.5,23.9,66.8,0.0,28.6,0.0,0.0,13.3,23.8,0
28.6,24.3,76.2,0.1,47.6,4.17,0.0,9.4,50.8,0
34.7,26.8,12.2,0.0,0.0,0.0,0.0,16.9,83.6,0
21.7,17.7,93.6,19.5,33.3,33.33,0.0,6.5,72.1,1
34.7,28.4,40.7,0.0,9.5,0.0,0.0,21.6,30.6,0
25.8,18.0,33.0,0.0,0.0,0.0,0.0,9.0,0.4,0
26.0,18.1,24.2,0.0,0.0,0.0,0.0,14.8,0.4,0
28.7,26.7,75.5,0.0,4.8,0.0,0.0924258289703316,19.4,16.5,0
27.299312238136615,23.551719404658463,83.96066030888247,11.378542117330454,100.0,58.33,0.0,12.786244762732311,55.218706835216004,1
30.5,25.3,44.6,0.0,0.0,0.0,0.0,13.0,34.9,0
29.5,24.5,78.9,2.7,52.4,8.33,0.0,10.8,8.4,0
26.6,19.2,22.5,0.0,4.8,0.0,0.0,11.2,0.0,0
28.9,24.6,63.4,0.7,14.3,8.33,0.0,16.2,89.7,0
30.6,25.8,64.1,0.4,4.8,4.17,0.0,19.4,45.1,0
29.0,21.8,52.6,0.0,0.0,0.0,0.0,7.6,75.6,0
28.4,27.2,72.3,19.8,47.6,33.33,0.0924258289703316,13.3,49.2,1
-0.2,-6.7,33.2,0.0,0.0,0.0,8.8,19.1,69.4,0
27.9,27.4,75.0,0.2,52.4,8.33,0.0924258289703316,15.5,42.2,0
26.4,19.2,38.8,0.0,0.0,0.0,0.0,11.2,18.6,0
26.5,19.1,40.5,0.0,4.8,0.0,0.0,13.3,0.0,0
22.9,18.7,43.5,0.0,4.8,0.0,0.0,13.7,46.3,0
30.8,27.1,72.1,2.7,57.1,8.33,0.0,12.6,52.4,0
30.5,24.3,49.7,0.0,0.0,0.0,0.0,11.9,33.5,0
27.9,20.7,34.1,0.0,0.0,0.0,0.0,9.4,10.9,0
26.5,25.9,76.0,1.5,28.6,25.0,0.0924258289703316,16.7,2.2,0
28.8,21.6,50.5,0.0,4.8,0.0,0.0,18.0,87.9,0
27.7,24.4,79.5,18.8,28.6,33.33,0.0,11.9,62.8,1
27.0,20.5,35.2,0.0,0.0,0.0,0.0,10.8,0.0,0
29.8,21.7,31.7,0.0,9.5,0.0,0.0,15.5,52.5,0
26.6,19.8,27.0,0.0,4.8,0.0,0.0,16.9,0.0,0
27.6,20.5,44.9,0.0,4.8,0.0,0.0,11.9,0.0,0
28.3,26.7,65.7,0.0,38.1,0.0,0.0924258289703316,15.5,81.6,0
27.0,20.7,31.2,0.0,0.0,0.0,0.0,8.6,62.3,0
28.2,26.6,74.1,0.1,57.1,4.17,0.0924258289703316,22.0,43.2,0
18.1,16.6,65.1,2.4,4.8,25.0,0.0,16.9,92.4,0
26.9,23.0,73.1,0.4,23.8,4.17,0.0,14.0,85.2,0
25.5,18.9,44.9,0.0,0.0,0.0,0.0,8.6,69.1,0
27.2,23.2,79.3,7.6,61.9,12.5,0.0,7.9,37.9,0
30.9,25.5,66.2,0.2,9.5,8.33,0.0,15.1,92.6,0
28.2,27.3,75.1,9.1,57.1,33.33,0.0924258289703316,13.3,51.7,1
29.1,26.3,81.8,7.6,100.0,58.33,0.0924258289703316,9.4,97.1,1
25.5,17.4,32.7,0.0,4.8,0.0,0.0,14.0,32.3,0
3.3,1.8,99.2,0.3,47.6,4.17,1.8,4.4,100.0,0
29.3,23.1,71.2,2.0,47.6,20.83,0.0,15.5,32.1,0
22.5,17.5,56.2,0.0,14.3,0.0,0.0,8.6,87.5,0
30.0,24.0,48.5,0.0,0.0,0.0,0.0,10.8,1.1,0
27.2,19.4,26.7,0.0,0.0,0.0,0.0,10.1,26.8,0
28.9,24.5,67.0,0.0,47.6,0.0,0.0,13.3,79.2,0
27.8,23.6,78.6,8.4,28.6,29.17,0.0,8.3,15.7,1
26.6,20.5,28.3,0.0,0.0,0.0,0.0,10.8,0.6,0
31.3,25.9,80.4,8.1,52.4,16.67,0.0,9.0,78.1,1
28.6,26.0,75.4,0.3,14.3,12.5,0.0,18.7,63.6,0
30.0,24.2,83.8,4.8,33.3,20.83,0.0,7.9,98.6,0
27.6,21.2,53.3,0.0,14.3,0.0,0.0,11.9,7.4,0
31.5,24.9,52.7,0.0,23.8,0.0,0.0,11.2,72.0,0
27.4,21.4,25.6,0.0,4.8,0.0,0.0,7.6,0.0,0
24.263742053136806,21.58401201746264,82.76846642883889,12.05517808955986,89.23760776849235,71.38412374793546,0.0,9.918245231882084,53.52320212448514,1
31.2,24.2,69.3,1.3,42.9,8.33,0.0,13.7,29.4,0
28.7,24.3,68.1,0.0,47.6,0.0,0.0,11.9,73.0,0
27.1,20.0,29.5,0.0,4.8,0.0,0.0,12.2,5.3,0
29.5,25.4,80.7,6.9,42.9,16.67,0.0,7.6,32.4,0
26.8,19.6,26.6,0.0,4.8,0.0,0.0,15.5,0.0,0
23.8,20.1,27.8,0.1,4.8,4.17,0.0,14.8,94.2,0
31.7,25.0,67.5,0.0,14.3,0.0,0.0,9.0,38.8,0
26.3,21.6,46.2,0.0,14.3,0.0,0.0,12.6,75.3,0
26.0,19.0,32.9,0.0,0.0,0.0,0.0,7.2,8.9,0
28.4,20.5,57.4,0.0,0.0,0.0,0.0,8.6,78.8,0
24.8,18.0,78.7,3.0,71.4,12.5,0.0,9.0,35.7,0
27.8,22.2,43.7,0.0,0.0,0.0,0.0,9.7,100.0,0
30.2,24.8,36.8,0.0,0.0,0.0,0.0,16.2,46.2,0
27.0,19.4,30.9,0.0,0.0,0.0,0.0,9.4,0.0,0
30.5,24.7,70.2,0.0,9.5,0.0,0.0,25.2,85.8,0
29.9,25.4,71.5,1.3,81.0,29.17,0.0,17.6,83.6,0
23.0,20.0,84.4,0.5,76.2,12.5,0.0,10.1,55.1,0
26.9,19.8,26.5,0.0,4.8,0.0,0.0,17.3,0.0,0
28.4,23.6,73.4,1.0,28.6,16.67,0.0,12.2,57.4,0
29.4249687464894,24.674972036332623,72.10009211561018,4.349976971097454,78.575156267553,60.41736297802985,0.0,17.225041123040263,96.4748272832309,1
22.9,16.3,74.1,1.6,42.9,8.33,0.0,8.6,100.0,0
30.1,24.3,48.1,0.0,0.0,0.0,0.0,15.8,0.0,0
27.7,23.4,45.5,0.0,4.8,0.0,0.0,8.6,30.3,0
26.3,23.3,81.4,19.0,33.3,33.33,0.0,8.6,56.7,1
27.3,23.0,60.7,0.0,9.5,0.0,0.0,14.0,62.3,0
28.7,20.8,37.4,0.0,9.5,0.0,0.0,15.5,4.1,0
16.1,10.2,54.8,0.0,4.8,0.0,0.0,8.6,19.6,0
31.9,24.3,41.2,0.0,4.8,0.0,0.0,20.9,92.2,0
30.8,25.9,54.4,0.0,23.8,0.0,0.0,16.6,55.0,0
27.8,20.7,33.7,0.0,4.8,0.0,0.0,10.1,0.0,0
24.1,20.4,33.7,0.0,4.8,0.0,0.0,13.3,99.7,0
24.5,19.0,66.8,0.0,14.3,0.0,0.0,11.5,1.0,0
29.8,23.6,46.4,0.0,23.8,0.0,0.0,11.5,5.3,0
25.7,23.6,83.5,69.9,95.2,45.83,0.0924258289703316,30.6,35.8,1
30.3,23.2,55.2,0.0,14.3,0.0,0.0,11.5,51.9,0
31.9,26.3,52.8,0.0,0.0,0.0,0.0,12.2,0.0,0
27.8,20.7,52.3,0.0,4.8,0.0,0.0,12.6,0.0,0
27.6,21.0,37.4,0.0,0.0,0.0,0.0,6.5,0.0,0
28.3,25.3,81.8,11.0,33.3,33.33,0.0,6.8,63.3,1
28.0,21.1,36.3,0.0,0.0,0.0,0.0,6.8,0.0,0
31.3,25.7,81.5,2.2,33.3,12.5,0.0,11.5,32.8,0
28.9,23.3,47.2,0.0,0.0,0.0,0.0,10.4,95.8,0
27.65984436435981,23.213385211880063,81.62046690692057,8.152762669319305,100.0,58.33,0.0,14.8,63.87089504163703,1
28.9,23.3,68.2,1.3,23.8,16.67,0.0,10.4,49.3,0
29.9,23.6,53.5,0.0,0.0,0.0,0.0,10.4,9.2,0
28.5,24.7,69.5,0.0,28.6,0.0,0.0924258289703316,7.6,34.9,0
29.1,24.7,66.1,1.0,47.6,12.5,0.0,15.8,48.8,0
22.49993373857235,18.491581078989284,71.05843548636763,9.816738449879955,59.0998674771447,29.859396649038466,0.0,32.30865083600749,87.87464384482638,1
29.7,23.9,48.2,0.0,0.0,0.0,0.0,10.8,32.2,0
28.0,22.1,47.0,0.0,0.0,0.0,0.0,11.2,2.1,0
26.5,20.1,26.7,0.0,4.8,0.0,0.0,14.4,0.0,0
28.7,23.0,44.1,0.0,0.0,0.0,0.0,7.2,56.5,0
25.1,19.9,60.6,0.0,4.8,0.0,0.0,14.0,0.0,0
30.6,26.1,55.6,0.0,33.3,0.0,0.0924258289703316,12.6,42.0,0
26.9,19.9,34.5,0.0,4.8,0.0,0.0,9.7,0.0,0
29.0,25.0,87.83848640144805,22.333117854116963,100.0,80.87802758645935,0.0,13.556468270045432,93.03848640144804,1
29.4,23.0,36.6,0.0,0.0,0.0,0.0,11.2,0.0,0
26.2,19.7,50.4,0.0,0.0,0.0,0.0,9.4,0.0,0
27.6,21.4,19.7,0.0,4.8,0.0,0.0,13.0,0.0,0
27.5,26.5,78.7,1.2,76.2,16.67,0.0924258289703316,14.0,38.2,0
28.6,24.5,68.4,0.0,47.6,0.0,0.0,18.0,79.2,0
26.9,20.1,65.5,0.0,0.0,0.0,0.0,7.2,0.0,0
29.1,19.7,65.6,0.0,0.0,0.0,0.0,4.7,63.8,0
29.3,22.8,32.2,0.0,4.8,0.0,0.0,14.4,2.1,0
29.5,24.4,80.2,1.0,52.4,8.33,0.0,13.3,14.2,0
30.1,24.8,31.2,0.0,4.8,0.0,0.0,24.1,1.8,0
26.6,18.6,21.4,0.0,0.0,0.0,0.0,14.0,0.4,0
24.5,19.1,44.9,0.0,0.0,0.0,0.0,8.6,1.2,0
30.8,26.8,29.6,0.0,0.0,0.0,0.0,11.9,0.7,0
27.9,19.6,42.2,0.0,0.0,0.0,0.0,12.6,46.8,0
28.4,23.8,38.8,0.0,0.0,0.0,0.0,10.4,97.5,0
27.5,23.1,74.5,0.0,23.8,0.0,0.0,10.1,64.4,0
26.0,20.3,28.5,0.0,0.0,0.0,0.0,7.6,67.6,0
26.5,20.0,55.1,0.0,9.5,0.0,0.0,14.4,0.0,0
16.3,10.2,57.1,0.0,4.8,0.0,0.0,9.0,59.6,0
26.9,21.2,55.9,0.0,0.0,0.0,0.0,15.5,75.3,0
29.6,24.8,48.9,0.0,4.8,0.0,0.0,16.0,26.8,0
31.4,25.1,45.9,0.0,0.0,0.0,0.0,13.3,0.1,0
30.1,23.4,50.2,0.0,0.0,0.0,0.0,11.5,19.5,0
28.6,23.0,53.0,0.0,14.3,0.0,0.0,17.3,17.3,0
27.6,21.6,33.2,0.0,0.0,0.0,0.0,11.2,0.0,0
24.4,19.1,30.8,0.0,0.0,0.0,0.0,9.4,99.5,0
29.2,23.4,48.1,0.0,4.8,0.0,0.0,9.7,25.1,0
25.0,17.8,30.5,0.0,4.8,0.0,0.0,9.0,2.6,0
29.8,26.0,59.6,0.1,9.5,4.17,0.0,10.8,47.4,0
26.4,19.0,29.8,0.0,0.0,0.0,0.0,9.7,0.0,0
23.8,19.0,90.6,2.5,85.7,12.5,0.0,13.1,67.4,0
26.9,20.7,37.6,0.0,0.0,0.0,0.0,13.7,13.1,0
27.0,21.2,26.5,0.0,0.0,0.0,0.0,11.9,99.8,0
28.3,27.1,76.5,5.4,61.9,29.17,0.0924258289703316,12.2,56.4,0
26.7,21.0,29.0,0.0,0.0,0.0,0.0,11.2,100.0,0
28.1,23.0,56.2,0.0,0.0,0.0,0.0,13.3,81.1,0
25.7,21.7,39.5,0.0,4.8,0.0,0.0,19.1,100.0,0
24.0,15.7,69.0,0.0,0.0,0.0,0.0,5.4,48.6,0
27.7,25.9,75.0,0.0,9.5,0.0,0.0924258289703316,19.4,2.3,0
29.6,24.3,49.0,0.0,4.8,0.0,0.0,14.8,3.3,0
31.2,24.2,61.1,0.0,9.5,0.0,0.0,15.5,30.1,0
27.5,19.9,19.8,0.0,0.0,0.0,0.0,12.6,0.1,0
27.3,22.2,75.9,0.1,42.9,4.17,0.0,19.1,62.4,0
27.6,26.7,82.8,10.2,90.5,33.33,0.0,32.0,100.0,1
24.45044333781426,21.487832503360693,91.96825124495896,8.208960585461773,86.52240146365443,63.178087179671365,0.0,13.878485211974086,93.10320691117754,1
26.3,21.5,18.8,0.0,0.0,0.0,0.0,11.9,99.9,0
29.0,22.0,74.4,0.0,0.0,0.0,0.0,11.2,11.5,0
26.4,19.3,26.6,0.0,0.0,0.0,0.0,10.4,0.0,0
22.4,16.4,64.9,0.0,33.3,0.0,0.0,9.4,41.1,0
27.1,21.1,19.5,0.0,4.8,0.0,0.0,10.8,0.0,0
19.4,15.5,89.0,0.6,28.6,12.5,0.0,8.3,23.4,0
26.1,19.9,66.2,0.0,14.3,0.0,0.0,7.2,0.0,0
33.7,25.6,13.3,0.0,0.0,0.0,0.0,14.8,0.6,0
27.5,20.3,32.8,0.0,0.0,0.0,0.0,12.2,14.0,0
26.6,19.3,17.9,0.0,0.0,0.0,0.0,16.6,0.0,0
29.3,23.6,58.8,0.0,0.0,0.0,0.0,14.8,0.0,0
25.9,18.4,39.6,0.0,0.0,0.0,0.0,9.7,0.0,0
29.3,23.3,68.2,0.4,19.0,8.33,0.0,11.2,17.5,0
26.4,18.3,27.7,0.0,0.0,0.0,0.0,10.4,0.0,0
29.6,25.2,57.4,0.4,4.8,8.33,0.0,10.1,61.4,0
26.9,26.5,68.0,0.1,33.3,4.17,0.0924258289703316,20.2,91.3,0
29.23276339655399,26.87558857985421,79.58094172776674,8.921412591650109,79.31434963339956,79.3897144963553,0.03245784010149762,16.460594437375818,62.97429956169655,1
27.5,26.9,69.8,0.0,33.3,0.0,0.0924258289703316,22.7,34.9,0
28.3,22.2,37.4,0.0,0.0,0.0,0.0,5.8,0.0,0
25.3,18.5,31.2,0.0,4.8,0.0,0.0,11.9,0.2,0
28.3,22.4,51.0,0.0,0.0,0.0,0.0,10.4,2.7,0
36.0,28.6,55.0,0.1,19.0,4.17,0.0,22.0,20.7,0
28.9,24.5,68.1,3.6,81.0,54.17,0.0,19.8,80.7,1
30.0,25.7,88.6,25.9,100.0,87.5,0.0,13.0,81.1,1
20.86722412682474,17.134956545948867,66.56991309189773,6.912936533065562,47.473618641569495,28.945740312912672,0.0,31.951598628686188,78.74941795591259,1
26.7,19.3,23.7,0.0,0.0,0.0,0.0,9.7,0.7,0
28.5,22.1,46.4,0.0,0.0,0.0,0.0,10.4,0.0,0
27.6,20.6,48.7,0.0,4.8,0.0,0.0,10.4,0.0,0
27.0,19.3,19.6,0.0,0.0,0.0,0.0,10.8,0.0,0
29.324780984465725,26.092922981641312,83.30885198305351,6.5,100.0,77.84152128222195,0.0,17.903549929389655,98.72478098446572,1
21.8,18.2,77.6,58.0,85.7,37.5,0.0,40.0,52.3,1
23.4,20.8,83.3,12.6,90.5,70.83,0.0,9.4,52.5,1
29.7,21.5,46.4,0.0,19.0,0.0,0.0,11.5,24.2,0
27.867823154317218,26.92464093964754,79.88289496638771,18.130982885418884,90.5,99.68575271833024,0.08546070534683002,30.969017114581114,94.730143624141,1
25.4,18.2,23.9,0.0,0.0,0.0,0.0,11.2,0.0,0
25.6,22.0,77.7,0.2,38.1,8.33,0.0,7.6,73.5,0
28.322926664603436,27.229170665841377,72.92712132549306,8.695805339110375,49.035606627465306,21.09683338491407,0.0924258289703316,18.739705308161934,66.57111727473762,1
27.4,25.2,58.1,0.0,28.6,0.0,0.0924258289703316,15.5,82.0,0
28.4,27.6,69.7,0.0,19.0,0.0,0.0924258289703316,21.2,14.9,0
25.6,19.6,83.7,1.0,71.4,8.33,0.0,11.9,95.1,0
27.2,21.3,32.1,0.0,0.0,0.0,0.0,10.4,0.0,0
26.1,17.5,19.5,0.0,0.0,0.0,0.0,14.8,0.0,0
30.8,25.4,74.4,0.1,23.8,4.17,0.0,8.6,68.7,0
26.8,18.5,22.6,0.0,0.0,0.0,0.0,9.4,15.2,0
26.3,18.0,20.3,0.0,0.0,0.0,0.0,11.5,0.0,0
26.4,19.8,37.3,0.0,0.0,0.0,0.0,12.2,14.9,0
26.5,20.0,36.2,0.0,0.0,0.0,0.0,13.7,24.7,0
20.7,18.9,75.0,0.1,19.0,4.17,0.0,14.2,100.0,0
28.2,25.5,86.1,12.0,100.0,91.67,0.0,24.5,84.3,1
33.0,25.7,56.3,0.0,0.0,0.0,0.0,11.9,30.2,0
25.3,20.2,34.3,0.0,0.0,0.0,0.0,10.4,99.4,0
31.4,25.7,75.7,1.1,28.6,12.5,0.0,9.7,72.1,0
30.56046682509482,25.3,84.20361453316475,10.195858607943512,41.68396129066577,25.545738540349696,0.0,6.779066349810357,37.12763585762744,1
30.4,23.3,46.8,0.0,9.5,0.0,0.0,12.2,99.4,0
26.1,17.7,21.8,0.0,0.0,0.0,0.0,10.1,0.0,0
29.5,24.1,62.2,0.0,9.5,0.0,0.0,11.5,41.5,0
28.3,24.2,79.3,1.9,47.6,12.5,0.0,10.1,50.6,0
26.6,20.4,31.8,0.0,0.0,0.0,0.0,6.5,0.0,0
28.5,23.7,68.5,0.7,52.4,20.83,0.0,21.2,96.8,0
27.9,22.1,65.8,0.0,0.0,0.0,0.0,10.1,0.0,0
28.1,21.3,36.2,0.0,9.5,0.0,0.0,13.0,21.8,0
29.6,24.9,71.4,0.0,28.6,0.0,0.0,10.4,32.7,0
25.6,18.4,35.0,0.0,0.0,0.0,0.0,13.0,0.0,0
26.8,19.4,27.1,0.0,0.0,0.0,0.0,8.3,0.0,0
29.5,26.2,83.6,1.2,42.9,29.17,0.0,16.9,53.9,0
25.8,21.3,25.1,0.0,0.0,0.0,0.0,10.1,95.8,0
30.3,25.7,73.8,0.1,14.3,4.17,0.0,15.8,49.8,0
32.5,27.3,41.0,0.0,0.0,0.0,0.0,20.2,20.5,0
22.6,16.4,72.7,0.0,28.6,0.0,0.0,5.8,93.9,0
28.9,22.1,36.8,0.0,19.0,0.0,0.0,16.6,16.5,0
16.661480074212225,15.343460052460365,95.88250997888791,25.524380029428986,23.850350060777252,20.896250079970066,0.0,7.586219983366226,82.08162009852312,1
30.4,23.6,38.4,0.0,0.0,0.0,0.0,9.4,0.2,0
31.2,27.1,65.1,0.1,28.6,4.17,0.0924258289703316,14.0,59.6,0
29.1,22.4,66.2,0.0,19.0,0.0,0.0,9.7,49.4,0
29.1,25.2,81.7,3.5,100.0,41.67,0.0,13.3,95.9,0
27.7,24.4,85.9,7.8,95.2,62.5,0.0,19.4,69.7,1
27.5,21.6,19.3,0.0,0.0,0.0,0.0,12.1,0.0,0
27.4,21.9,33.0,0.0,9.5,0.0,0.0,13.7,30.1,0
22.0,17.1,73.8,0.3,33.3,12.5,0.0,9.4,88.5,0
27.6,21.2,34.3,0.0,0.0,0.0,0.0,7.9,24.6,0
30.0,24.7,70.9,0.0,0.0,0.0,0.0,9.0,41.3,0
26.8,21.1,27.9,0.0,4.8,0.0,0.0,9.7,0.9,0
30.8,26.5,71.3,0.3,14.3,8.33,0.0924258289703316,10.1,58.7,0
24.7,18.4,54.1,0.0,0.0,0.0,0.0,10.1,0.0,0
28.48355406498182,27.193658462750406,76.44160177486272,20.89616703642973,100.0,65.72052198884292,0.08540532558870796,26.253240871676077,75.97853691762317,1
28.8,23.0,48.6,0.0,9.5,0.0,0.0,15.5,2.1,0
26.5,20.4,26.2,0.0,0.0,0.0,0.0,8.3,99.3,0
28.3,20.9,37.2,0.0,0.0,0.0,0.0,13.0,0.1,0
29.41674455798954,25.040531827135386,82.50813860502616,9.437872691458466,99.71455277024984,78.92201771915455,0.0,15.034585009848922,67.54116037306801,1
30.5,23.8,46.3,0.0,9.5,0.0,0.0,21.2,29.4,0
27.4,21.1,51.8,0.0,0.0,0.0,0.0,12.2,0.0,0
29.6,23.0,50.7,0.0,19.0,0.0,0.0,10.1,13.4,0
28.1,24.0,52.9,0.0,9.5,0.0,0.0,13.3,33.9,0
26.6,20.4,34.2,0.0,0.0,0.0,0.0,12.2,0.0,0
30.8,26.1,65.4,3.5,71.4,29.17,0.0,18.4,97.9,0
29.3,24.0,61.8,0.0,9.5,0.0,0.0,15.1,45.3,0
26.531672724195793,23.543067900134144,88.93032876273442,13.01135139611247,100.0,68.61487939845867,0.0,17.35190649262737,90.98981744604541,1
27.3,20.5,33.1,0.0,0.0,0.0,0.0,7.2,7.2,0
27.3,26.3,67.9,0.0,4.8,0.0,0.0924258289703316,23.0,64.1,0
29.0,22.4,44.8,0.0,0.0,0.0,0.0,10.8,93.6,0
29.9,25.1,70.7,4.7,76.2,62.5,0.0,16.6,99.1,1
27.2,19.9,40.4,0.0,0.0,0.0,0.0,9.4,0.0,0
-0.6,-6.4,48.6,0.6,100.0,20.83,10.0,16.2,34.3,0
27.5,20.6,75.9,0.1,71.4,4.17,0.0,9.8,72.6,0
31.5,25.4,54.2,0.0,4.8,0.0,0.0,13.7,6.1,0
30.2,24.4,72.1,0.3,66.7,12.5,0.0,17.3,91.2,0
24.512857944681716,22.920834112885004,86.55892756914785,28.94970210254107,85.37113201034393,84.92148948729465,0.0,36.394464720035934,86.4042282729928,1
31.0,25.2,58.9,0.4,42.9,12.5,0.0,8.6,58.4,0
27.7,25.9,75.0,0.0,9.5,0.0,0.0924258289703316,19.4,2.3,0
31.5,26.2,55.7,0.1,14.3,4.17,0.0,19.4,65.5,0
27.9,23.9,81.6,12.4,23.8,33.33,0.0,9.0,17.5,1
28.9,24.2,81.1,5.5,33.3,25.0,0.0,7.6,33.8,0
28.4,22.8,39.1,0.0,0.0,0.0,0.0,7.2,0.0,0
22.5,16.6,62.2,0.0,0.0,0.0,0.0,9.4,14.1,0
26.7,20.1,31.0,0.0,4.8,0.0,0.0,16.6,0.0,0
25.2,18.6,51.0,0.0,0.0,0.0,0.0,11.2,32.2,0
28.3,22.5,45.9,0.0,0.0,0.0,0.0,13.0,33.1,0
25.9,18.9,32.5,0.0,0.0,0.0,0.0,10.4,0.3,0
26.1,20.9,42.9,0.0,0.0,0.0,0.0,11.9,42.3,0
27.0,20.8,37.5,0.0,0.0,0.0,0.0,5.0,0.0,0
24.9,19.4,72.2,0.0,9.5,0.0,0.0,10.4,31.0,0
30.6,25.8,82.4,5.9,42.9,25.0,0.0,9.4,94.8,0
27.8,25.9,63.2,0.0,42.9,0.0,0.0924258289703316,19.8,39.1,0
30.1,25.6,50.2,0.0,4.8,0.0,0.0,22.0,5.1,0
23.5,16.0,79.3,0.0,0.0,0.0,0.0,7.2,0.2,0
27.0,20.9,30.8,0.0,0.0,0.0,0.0,7.6,11.2,0
27.0,20.3,33.8,0.0,4.8,0.0,0.0,12.6,0.4,0
24.2,16.1,23.6,0.0,0.0,0.0,0.0,10.1,0.0,0
24.6,18.4,87.0,8.4,23.8,20.83,0.0,8.3,46.2,1
25.4,18.1,24.0,0.0,4.8,0.0,0.0,18.0,0.0,0
26.6,21.3,47.7,0.0,0.0,0.0,0.0,16.9,0.0,0
27.8,26.3,80.6,4.0,100.0,54.17,0.0,11.2,98.2,1
26.2,22.6,22.2,0.0,0.0,0.0,0.0,8.6,93.4,0
29.05071020460841,26.198579590783183,82.49438911766556,8.287287071581476,85.7,54.17,0.08461427447335268,13.852130613825226,84.64779863164193,1
27.0,19.9,37.2,0.0,0.0,0.0,0.0,8.6,32.5,0
29.531683028458268,25.519500578827866,87.80975028941394,11.282931581388599,100.0,70.83,0.0,17.970727483210133,90.08047777262406,1
26.6,18.6,22.1,0.0,0.0,0.0,0.0,15.1,0.5,0
-4.3,-10.6,35.1,0.0,4.8,0.0,17.8,17.3,0.8,0
25.8,19.0,24.9,0.0,0.0,0.0,0.0,10.4,6.7,0
27.8,20.3,35.0,0.0,4.8,0.0,0.0,10.4,0.0,0
26.9,20.0,31.3,0.0,4.8,0.0,0.0,11.5,0.7,0
29.7,23.5,45.0,0.0,0.0,0.0,0.0,7.9,5.6,0
27.6,20.2,32.2,0.0,14.3,0.0,0.0,15.1,3.1,0
28.0,20.7,44.8,0.0,0.0,0.0,0.0,11.5,0.5,0
30.3,25.4,81.0,5.2,28.6,20.83,0.0,11.2,41.4,0
27.9,23.4,77.6,8.1,57.1,37.5,0.0,18.7,84.2,1
20.82548637996825,17.582171912704183,77.52730811302169,16.668677060412744,76.41393704754982,37.6858578100589,0.0,29.46880084723232,81.92046337606635,1
28.334981880381083,23.12375064712925,89.25373511602731,12.426223467700874,98.85996893779614,75.0,0.0,13.332509059809459,94.18876876674817,1
28.9,19.9,62.6,0.0,0.0,0.0,0.0,4.7,62.3,0
22.94535064664037,20.672675323320185,86.47293906646387,45.463992017269504,90.5,57.95504496807514,0.0,21.317938055579333,86.30079122943103,1
6.0,3.9,84.6,2.0,76.2,16.67,0.6,5.8,96.1,0
26.7,19.8,36.1,0.0,0.0,0.0,0.0,9.7,3.1,0
26.6,18.7,29.4,0.0,0.0,0.0,0.0,11.2,47.9,0
31.3,25.9,80.4,8.1,52.4,16.67,0.0,9.0,78.1,1
26.9,20.6,46.6,0.0,9.5,0.0,0.0,13.0,6.6,0
25.5,18.9,44.9,0.0,0.0,0.0,0.0,8.6,69.1,0
28.4,27.3,77.3,15.6,57.1,45.83,0.0924258289703316,18.0,66.7,1
29.4,23.5,45.8,0.0,4.8,0.0,0.0,14.0,97.7,0
29.7,24.6,64.2,0.0,38.1,0.0,0.0,14.0,23.2,0
27.6,20.8,31.6,0.0,4.8,0.0,0.0,11.9,0.0,0
30.8,25.3,76.8,1.2,28.6,25.0,0.0,9.0,70.0,0
29.3,23.0,37.1,0.0,0.0,0.0,0.0,18.4,0.0,0
30.4,26.0,81.8,2.5,61.9,12.5,0.0,11.9,22.8,0
27.8,21.3,38.8,0.0,0.0,0.0,0.0,13.0,0.0,0
26.8,20.8,43.0,0.0,9.5,0.0,0.0,13.3,0.0,0
27.1,21.9,38.2,0.0,9.5,0.0,0.0,16.9,41.7,0
29.0,24.9,74.5,4.4,42.9,75.0,0.0,12.6,90.6,0
27.732268638827758,24.238656805861208,86.22940235897154,13.204505298158763,30.116626024904644,30.512375375234747,0.06260127203633363,14.05749350330105,89.22399760291962,1
19.052475369254513,16.196096769535302,95.2397181698161,23.00036164287521,23.8,20.83,0.0,6.04362140028079,78.50993889759934,1
22.0,16.0,76.1,0.5,0.0,12.5,0.0,9.7,0.2,0
29.6,23.2,75.0,4.5,23.8,54.17,0.0,34.6,58.0,0
31.7,26.7,53.5,0.3,57.1,12.5,0.0,21.2,33.8,0
27.9,21.5,45.5,0.0,4.8,0.0,0.0,13.3,0.0,0
29.6,22.2,75.4,0.2,4.8,8.33,0.0,9.4,35.1,0
28.1,22.4,44.1,0.0,9.5,0.0,0.0,20.2,0.1,0
28.2,21.7,39.8,0.0,19.0,0.0,0.0,18.7,14.6,0
